text
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Sansevieria. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Poleo – Mentha pulegium. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Poleo – Mentha pulegium. [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.5-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Poleos marinos – Plantago coronopus (sinónimo cañaheja). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Poleos marinos – Plantago coronopus (sinónimo cañaheja). [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Pomelo – Citrus × paradisi. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Pomelo – Citrus × paradisi. [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.0-6.5, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Prímula – Primula vulgaris. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Prímula – Primula vulgaris. [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Puerro – Allium porrum. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Puerro – Allium porrum. [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Quercus (Robles) – diversos roble andaluces (encina Q. ilex, quejigo Q. faginea, alcornoque Q. suber, coscoja Q. coccifera, etc.). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Quercus (Robles) – diversos roble andaluces (encina Q. ilex, quejigo Q. faginea, alcornoque Q. suber, coscoja Q. coccifera, etc.). [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Rabanillo – Eruca vesicaria (rúcula). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Rabanillo – Eruca vesicaria (rúcula). [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Rabano – Raphanus sativus. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Rabano – Raphanus sativus. [/INST] Temp: 18-25, Humedad suelo: 65-80, Ph: 6.0-6.5, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Raicilla – Scilla peruviana (azulillo). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Raicilla – Scilla peruviana (azulillo). [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Retama – Retama monosperma. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Retama – Retama monosperma. [/INST] Temp: 25-30, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Retama blanca – Retama sphaerocarpa (retama olorosa). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Retama blanca – Retama sphaerocarpa (retama olorosa). [/INST] Temp: 22-30, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Retama del pinar – Genista scorpius. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Retama del pinar – Genista scorpius. [/INST] Temp: 22-30, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Retama olorosa – Retama sphaerocarpa. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Retama olorosa – Retama sphaerocarpa. [/INST] Temp: 25-30, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Rosa – Rosa spp. (rosal, incl. rosa canina silvestre). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Rosa – Rosa spp. (rosal, incl. rosa canina silvestre). [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Rosmarino – Salvia rosmarinus (Romero). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Rosmarino – Salvia rosmarinus (Romero). [/INST] Temp: 22-26, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Rosella – Amaranthus cruentus (amaranto). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Rosella – Amaranthus cruentus (amaranto). [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Rubus (zarzamoras) – Rubus spp. (zarzamora R. ulmifolius, frambuesa R. idaeus, etc.). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Rubus (zarzamoras) – Rubus spp. (zarzamora R. ulmifolius, frambuesa R. idaeus, etc.). [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-6.8, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Ruibarbo – Rheum rhabarbarum. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Ruibarbo – Rheum rhabarbarum. [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.0-6.5, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Ruta – Ruta graveolens (Ruda). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Ruta – Ruta graveolens (Ruda). [/INST] Temp: 22-30, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Salvia – Salvia officinalis (Salvia común). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Salvia – Salvia officinalis (Salvia común). [/INST] Temp: 22-26, Humedad suelo: 65-70, Ph: 6.2-6.8, Ec: 1.8-2.2, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Saúco – Sambucus nigra. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Saúco – Sambucus nigra. [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Sedum – Sedum sediforme (Pinguicula de fieltro / Jara japonesa). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Sedum – Sedum sediforme (Pinguicula de fieltro / Jara japonesa). [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Secuoya – Sequoiadendron giganteum. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Secuoya – Sequoiadendron giganteum. [/INST] Temp: 22-26, Humedad suelo: 65-70, Ph: 6.2-6.8, Ec: 2.0-2.5, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Setaso – Setaria italica (mijo de botijo). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Setaso – Setaria italica (mijo de botijo). [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Sorgo – Sorghum bicolor. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Sorgo – Sorghum bicolor. [/INST] Temp: 25-32, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Tomatera – Solanum lycopersicum. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Tomatera – Solanum lycopersicum. [/INST] Temp: 22-26, Humedad suelo: 70-80, Ph: 6.0-6.5, Ec: 2.0-2.5, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Tomatillo – Physalis philadelphica. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Tomatillo – Physalis philadelphica. [/INST] Temp: 22-30, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Tagarnina – Silybum marianum (cardo mariano). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Tagarnina – Silybum marianum (cardo mariano). [/INST] Temp: 18-25, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Tagetes – Tagetes erecta (Clavelón). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Tagetes – Tagetes erecta (Clavelón). [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Tamarindo – Tamarindus indica. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Tamarindo – Tamarindus indica. [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Tamarisco – Tamarix gallica. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Tamarisco – Tamarix gallica. [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.5-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Taro – Colocasia esculenta. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Taro – Colocasia esculenta. [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Tilo – Tilia platyphyllos. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Tilo – Tilia platyphyllos. [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Tomillo – Thymus vulgaris. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Tomillo – Thymus vulgaris. [/INST] Temp: 25-30, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Tomillo de roca – Thymus mastichina. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Tomillo de roca – Thymus mastichina. [/INST] Temp: 25-30, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Tulipán – Tulipa gesneriana. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Tulipán – Tulipa gesneriana. [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Ullastre (Olivo silvestre) – Olea europaea subsp. europaea (acebuche). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Ullastre (Olivo silvestre) – Olea europaea subsp. europaea (acebuche). [/INST] Temp: 25-32, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 1.8-2.8, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Uva – Vitis vinifera (vid). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Uva – Vitis vinifera (vid). [/INST] Temp: 25-30, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 1.8-2.8, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Verbena – Verbena officinalis. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Verbena – Verbena officinalis. [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Valeriana – Valeriana officinalis. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Valeriana – Valeriana officinalis. [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Verbena – Aloysia citrodora (Cedrón, María Luisa). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Verbena – Aloysia citrodora (Cedrón, María Luisa). [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Viola – Viola odorata. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Viola – Viola odorata. [/INST] Temp: 18-25, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Vincapervinca – Vinca minor. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Vincapervinca – Vinca minor. [/INST] Temp: 18-25, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Vitex – Vitex agnus-castus (sauzgatillo). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Vitex – Vitex agnus-castus (sauzgatillo). [/INST] Temp: 22-30, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Yucca – Yucca filamentosa. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Yucca – Yucca filamentosa. [/INST] Temp: 25-30, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Zanahoria – Daucus carota. [/INST] Temp: 18-24, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Zanahoria – Daucus carota. [/INST] Temp: 16-22, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 1.8-2.8, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Zarzamora – Rubus ulmifolius (mora). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Zarzamora – Rubus ulmifolius (mora). [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-6.8, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Zumaque – Rhus coriaria. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Zumaque – Rhus coriaria. [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
